"acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instructions1","correct_instructions2","correct_instructions3","correct_keyboard_response","correct_response","count_block_loop","count_block_sequence","count_end_of_experiment","count_error","count_experiment","count_experimental_loop","count_fixation_dot","count_fraction","count_instructions1","count_instructions2","count_instructions3","count_keyboard_response","count_logger","count_rest","count_trial_sequence","datetime","denomColor","denomSalience","denominator","description","disable_garbage_collection","empty_column","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_block_loop","live_row_experimental_loop","logfile","mouse_backend","numColor","numSalience","numerator","opensesame_codename","opensesame_version","repeat_cycle","response","response_end_of_experiment","response_instructions1","response_instructions2","response_instructions3","response_keyboard_response","response_rest","response_time","response_time_end_of_experiment","response_time_instructions1","response_time_instructions2","response_time_instructions3","response_time_keyboard_response","response_time_rest","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_block_loop","time_block_sequence","time_end_of_experiment","time_error","time_experiment","time_experimental_loop","time_fixation_dot","time_fraction","time_instructions1","time_instructions2","time_instructions3","time_keyboard_response","time_logger","time_rest","time_trial_sequence","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"98.7480438185","98.7480438185","498.773082942","498.773082942","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","2","2","0","638","0","0","638","638","0","0","0","638","638","2","638","Tue May  1 12:57:10 2018","#757575","low","6","The main experiment item","yes","","exp1.osexp","/Users/tom/github/sft-fraction/exp1","no","mono","no","24","no","white","no","yes","800","legacy","206","206","2","/Users/tom/github/sft-fraction/exp1/data/subject-5b.csv","legacy","#000000","high","8","Jazzy James","3.1.9","0","l","NA","space","space","space","l","return","475","NA","27594","2593","1782","475","66503","2","legacy","1024","2","48000","-16","experiment","5","odd","present","668191","668190","NA","826211","1052","33094","901535","902053","1083","28699","31310","902053","902538","601621","901515","Fraction component detection task","631","318716","639","yes","1280"
"98.75","98.75","498.609375","498.609375","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","2","2","0","639","0","0","639","639","0","0","0","639","639","2","639","Tue May  1 12:57:10 2018","#000000","high","3","The main experiment item","yes","","exp1.osexp","/Users/tom/github/sft-fraction/exp1","no","mono","no","24","no","white","no","yes","800","legacy","207","207","2","/Users/tom/github/sft-fraction/exp1/data/subject-5b.csv","legacy","#000000","high","8","Jazzy James","3.1.9","0","l","NA","space","space","space","l","return","394","NA","27594","2593","1782","394","66503","2","legacy","1024","2","48000","-16","experiment","5","odd","present","668191","668190","NA","826211","1052","33094","902617","903133","1083","28699","31310","903134","903538","601621","902601","Fraction component detection task","632","319110","640","yes","1280"
"98.751950078","98.751950078","498.492979719","498.492979719","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","2","2","0","640","0","0","640","640","0","0","0","640","640","2","640","Tue May  1 12:57:10 2018","#757575","low","3","The main experiment item","yes","","exp1.osexp","/Users/tom/github/sft-fraction/exp1","no","mono","no","24","no","white","no","yes","800","legacy","208","208","2","/Users/tom/github/sft-fraction/exp1/data/subject-5b.csv","legacy","#757575","low","6","Jazzy James","3.1.9","0","l","NA","space","space","space","l","return","424","NA","27594","2593","1782","424","66503","2","legacy","1024","2","48000","-16","experiment","5","odd","present","668191","668190","NA","826211","1052","33094","903618","904136","1083","28699","31310","904136","904570","601621","903602","Fraction component detection task","633","319534","641","yes","1280"
"98.753894081","98.753894081","498.433021807","498.433021807","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","2","2","0","641","0","0","641","641","0","0","0","641","641","2","641","Tue May  1 12:57:10 2018","#000000","high","3","The main experiment item","yes","","exp1.osexp","/Users/tom/github/sft-fraction/exp1","no","mono","no","24","no","white","no","yes","800","legacy","209","209","2","/Users/tom/github/sft-fraction/exp1/data/subject-5b.csv","legacy","#757575","low","4","Jazzy James","3.1.9","0","a","NA","space","space","space","a","return","460","NA","27594","2593","1782","460","66503","2","legacy","1024","2","48000","-16","experiment","5","odd","absent","668191","668190","NA","826211","1052","33094","904656","905173","1083","28699","31310","905173","905642","601621","904639","Fraction component detection task","634","319994","642","yes","1280"
"98.7558320373","98.7558320373","498.290824261","498.290824261","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","2","2","0","642","0","0","642","642","0","0","0","642","642","2","642","Tue May  1 12:57:10 2018","#757575","low","4","The main experiment item","yes","","exp1.osexp","/Users/tom/github/sft-fraction/exp1","no","mono","no","24","no","white","no","yes","800","legacy","210","210","2","/Users/tom/github/sft-fraction/exp1/data/subject-5b.csv","legacy","#000000","high","3","Jazzy James","3.1.9","0","a","NA","space","space","space","a","return","407","NA","27594","2593","1782","407","66503","2","legacy","1024","2","48000","-16","experiment","5","odd","absent","668191","668190","NA","826211","1052","33094","905726","906242","1083","28699","31310","906242","906658","601621","905710","Fraction component detection task","635","320401","643","yes","1280"
"98.7577639752","98.7577639752","498.204968944","498.204968944","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","2","2","0","643","0","0","643","643","0","0","0","643","643","2","643","Tue May  1 12:57:10 2018","#000000","high","4","The main experiment item","yes","","exp1.osexp","/Users/tom/github/sft-fraction/exp1","no","mono","no","24","no","white","no","yes","800","legacy","211","211","2","/Users/tom/github/sft-fraction/exp1/data/subject-5b.csv","legacy","#000000","high","3","Jazzy James","3.1.9","0","a","NA","space","space","space","a","return","443","NA","27594","2593","1782","443","66503","2","legacy","1024","2","48000","-16","experiment","5","odd","absent","668191","668190","NA","826211","1052","33094","906739","907255","1083","28699","31310","907255","907707","601621","906724","Fraction component detection task","636","320844","644","yes","1280"
"98.7596899225","98.7596899225","498.275968992","498.275968992","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","2","2","0","644","0","0","644","644","0","0","0","644","644","2","644","Tue May  1 12:57:10 2018","#000000","high","7","The main experiment item","yes","","exp1.osexp","/Users/tom/github/sft-fraction/exp1","no","mono","no","24","no","white","no","yes","800","legacy","212","212","2","/Users/tom/github/sft-fraction/exp1/data/subject-5b.csv","legacy","#000000","high","2","Jazzy James","3.1.9","0","l","NA","space","space","space","l","return","544","NA","27594","2593","1782","544","66503","2","legacy","1024","2","48000","-16","experiment","5","odd","present","668191","668190","NA","826211","1052","33094","907789","908305","1083","28699","31310","908306","908859","601621","907773","Fraction component detection task","637","321388","645","yes","1280"
"98.7616099071","98.7616099071","498.19504644","498.19504644","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","2","2","0","645","0","0","645","645","0","0","0","645","645","2","645","Tue May  1 12:57:10 2018","#000000","high","7","The main experiment item","yes","","exp1.osexp","/Users/tom/github/sft-fraction/exp1","no","mono","no","24","no","white","no","yes","800","legacy","213","213","2","/Users/tom/github/sft-fraction/exp1/data/subject-5b.csv","legacy","#757575","low","7","Jazzy James","3.1.9","0","l","NA","space","space","space","l","return","446","NA","27594","2593","1782","446","66503","2","legacy","1024","2","48000","-16","experiment","5","odd","present","668191","668190","NA","826211","1052","33094","908942","909459","1083","28699","31310","909460","909915","601621","908927","Fraction component detection task","638","321834","646","yes","1280"
"98.7635239567","98.7635239567","498.329211747","498.329211747","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","2","2","0","646","0","0","646","646","0","0","0","646","646","2","646","Tue May  1 12:57:10 2018","#757575","low","7","The main experiment item","yes","","exp1.osexp","/Users/tom/github/sft-fraction/exp1","no","mono","no","24","no","white","no","yes","800","legacy","214","214","2","/Users/tom/github/sft-fraction/exp1/data/subject-5b.csv","legacy","#757575","low","7","Jazzy James","3.1.9","0","l","NA","space","space","space","l","return","585","NA","27594","2593","1782","585","66503","2","legacy","1024","2","48000","-16","experiment","5","odd","present","668191","668190","NA","826211","1052","33094","910000","910520","1083","28699","31310","910520","911115","601621","909985","Fraction component detection task","639","322419","647","yes","1280"
"98.7654320988","98.7654320988","498.419753086","498.419753086","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","2","2","0","647","0","0","647","647","0","0","0","647","647","2","647","Tue May  1 12:57:10 2018","#000000","high","2","The main experiment item","yes","","exp1.osexp","/Users/tom/github/sft-fraction/exp1","no","mono","no","24","no","white","no","yes","800","legacy","215","215","2","/Users/tom/github/sft-fraction/exp1/data/subject-5b.csv","legacy","#757575","low","4","Jazzy James","3.1.9","0","a","NA","space","space","space","a","return","557","NA","27594","2593","1782","557","66503","2","legacy","1024","2","48000","-16","experiment","5","odd","absent","668191","668190","NA","826211","1052","33094","911197","911715","1083","28699","31310","911716","912283","601621","911178","Fraction component detection task","640","322976","648","yes","1280"
"98.7673343606","98.7673343606","498.502311248","498.502311248","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","3","3","0","648","0","0","648","648","0","0","0","648","648","3","648","Tue May  1 12:57:10 2018","#000000","high","2","The main experiment item","yes","","exp1.osexp","/Users/tom/github/sft-fraction/exp1","no","mono","no","24","no","white","no","yes","800","legacy","0","0","3","/Users/tom/github/sft-fraction/exp1/data/subject-5b.csv","legacy","#000000","high","2","Jazzy James","3.1.9","0","a","NA","space","space","space","a","return","552","NA","27594","2593","1782","552","65875","2","legacy","1024","2","48000","-16","experiment","5","odd","absent","978290","978289","NA","826211","1052","33094","978342","978860","1083","28699","31310","978860","979422","912345","978321","Fraction component detection task","641","323528","649","yes","1280"
"98.7692307692","98.7692307692","499.138461538","499.138461538","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","3","3","0","649","0","0","649","649","0","0","0","649","649","3","649","Tue May  1 12:57:10 2018","#000000","high","3","The main experiment item","yes","","exp1.osexp","/Users/tom/github/sft-fraction/exp1","no","mono","no","24","no","white","no","yes","800","legacy","1","1","3","/Users/tom/github/sft-fraction/exp1/data/subject-5b.csv","legacy","#757575","low","6","Jazzy James","3.1.9","0","l","NA","space","space","space","l","return","912","NA","27594","2593","1782","912","65875","2","legacy","1024","2","48000","-16","experiment","5","odd","present","978290","978289","NA","826211","1052","33094","979509","980028","1083","28699","31310","980029","980951","912345","979493","Fraction component detection task","642","324440","650","yes","1280"
"98.7711213518","98.7711213518","499.070660522","499.070660522","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","3","3","0","650","0","0","650","650","0","0","0","650","650","3","650","Tue May  1 12:57:10 2018","#757575","low","3","The main experiment item","yes","","exp1.osexp","/Users/tom/github/sft-fraction/exp1","no","mono","no","24","no","white","no","yes","800","legacy","2","2","3","/Users/tom/github/sft-fraction/exp1/data/subject-5b.csv","legacy","#757575","low","3","Jazzy James","3.1.9","0","a","NA","space","space","space","a","return","455","NA","27594","2593","1782","455","65875","2","legacy","1024","2","48000","-16","experiment","5","odd","absent","978290","978289","NA","826211","1052","33094","981032","981549","1083","28699","31310","981549","982014","912345","981017","Fraction component detection task","643","324895","651","yes","1280"
"98.773006135","98.773006135","499.049079755","499.049079755","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","3","3","0","651","0","0","651","651","0","0","0","651","651","3","651","Tue May  1 12:57:10 2018","#000000","high","2","The main experiment item","yes","","exp1.osexp","/Users/tom/github/sft-fraction/exp1","no","mono","no","24","no","white","no","yes","800","legacy","3","3","3","/Users/tom/github/sft-fraction/exp1/data/subject-5b.csv","legacy","#000000","high","8","Jazzy James","3.1.9","0","l","NA","space","space","space","l","return","485","NA","27594","2593","1782","485","65875","2","legacy","1024","2","48000","-16","experiment","5","odd","present","978290","978289","NA","826211","1052","33094","982096","982616","1083","28699","31310","982616","983113","912345","982081","Fraction component detection task","644","325380","652","yes","1280"
"98.7748851455","98.7748851455","498.947932619","498.947932619","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","3","3","0","652","0","0","652","652","0","0","0","652","652","3","652","Tue May  1 12:57:10 2018","#757575","low","6","The main experiment item","yes","","exp1.osexp","/Users/tom/github/sft-fraction/exp1","no","mono","no","24","no","white","no","yes","800","legacy","4","4","3","/Users/tom/github/sft-fraction/exp1/data/subject-5b.csv","legacy","#000000","high","6","Jazzy James","3.1.9","0","l","NA","space","space","space","l","return","433","NA","27594","2593","1782","433","65875","2","legacy","1024","2","48000","-16","experiment","5","odd","present","978290","978289","NA","826211","1052","33094","983198","983716","1083","28699","31310","983716","984160","912345","983181","Fraction component detection task","645","325813","653","yes","1280"
"98.7767584098","98.7767584098","498.903669725","498.903669725","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","3","3","0","653","0","0","653","653","0","0","0","653","653","3","653","Tue May  1 12:57:10 2018","#000000","high","3","The main experiment item","yes","","exp1.osexp","/Users/tom/github/sft-fraction/exp1","no","mono","no","24","no","white","no","yes","800","legacy","5","5","3","/Users/tom/github/sft-fraction/exp1/data/subject-5b.csv","legacy","#757575","low","4","Jazzy James","3.1.9","0","a","NA","space","space","space","a","return","470","NA","27594","2593","1782","470","65875","2","legacy","1024","2","48000","-16","experiment","5","odd","absent","978290","978289","NA","826211","1052","33094","984242","984758","1083","28699","31310","984759","985238","912345","984223","Fraction component detection task","646","326283","654","yes","1280"
"98.7786259542","98.7786259542","499.025954198","499.025954198","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","3","3","0","654","0","0","654","654","0","0","0","654","654","3","654","Tue May  1 12:57:10 2018","#000000","high","3","The main experiment item","yes","","exp1.osexp","/Users/tom/github/sft-fraction/exp1","no","mono","no","24","no","white","no","yes","800","legacy","6","6","3","/Users/tom/github/sft-fraction/exp1/data/subject-5b.csv","legacy","#000000","high","6","Jazzy James","3.1.9","0","l","NA","space","space","space","l","return","579","NA","27594","2593","1782","579","65875","2","legacy","1024","2","48000","-16","experiment","5","odd","present","978290","978289","NA","826211","1052","33094","985323","985842","1083","28699","31310","985842","986433","912345","985306","Fraction component detection task","647","326862","655","yes","1280"
"98.7804878049","98.7804878049","498.916158537","498.916158537","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","3","3","0","655","0","0","655","655","0","0","0","655","655","3","655","Tue May  1 12:57:10 2018","#757575","low","3","The main experiment item","yes","","exp1.osexp","/Users/tom/github/sft-fraction/exp1","no","mono","no","24","no","white","no","yes","800","legacy","7","7","3","/Users/tom/github/sft-fraction/exp1/data/subject-5b.csv","legacy","#000000","high","2","Jazzy James","3.1.9","0","a","NA","space","space","space","a","return","427","NA","27594","2593","1782","427","65875","2","legacy","1024","2","48000","-16","experiment","5","odd","absent","978290","978289","NA","826211","1052","33094","986517","987034","1083","28699","31310","987034","987471","912345","986498","Fraction component detection task","648","327289","656","yes","1280"
"98.7823439878","98.7823439878","498.754946728","498.754946728","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","3","3","0","656","0","0","656","656","0","0","0","656","656","3","656","Tue May  1 12:57:10 2018","#757575","low","4","The main experiment item","yes","","exp1.osexp","/Users/tom/github/sft-fraction/exp1","no","mono","no","24","no","white","no","yes","800","legacy","8","8","3","/Users/tom/github/sft-fraction/exp1/data/subject-5b.csv","legacy","#000000","high","7","Jazzy James","3.1.9","0","l","NA","space","space","space","l","return","393","NA","27594","2593","1782","393","65875","2","legacy","1024","2","48000","-16","experiment","5","odd","present","978290","978289","NA","826211","1052","33094","987550","988068","1083","28699","31310","988068","988474","912345","987534","Fraction component detection task","649","327682","657","yes","1280"
"98.7841945289","98.7841945289","498.82218845","498.82218845","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","3","3","0","657","0","0","657","657","0","0","0","657","657","3","657","Tue May  1 12:57:10 2018","#757575","low","6","The main experiment item","yes","","exp1.osexp","/Users/tom/github/sft-fraction/exp1","no","mono","no","24","no","white","no","yes","800","legacy","9","9","3","/Users/tom/github/sft-fraction/exp1/data/subject-5b.csv","legacy","#757575","low","2","Jazzy James","3.1.9","0","l","NA","space","space","space","l","return","543","NA","27594","2593","1782","543","65875","2","legacy","1024","2","48000","-16","experiment","5","odd","present","978290","978289","NA","826211","1052","33094","988562","989078","1083","28699","31310","989078","989630","912345","988546","Fraction component detection task","650","328225","658","yes","1280"
"98.7860394537","98.7860394537","498.685887709","498.685887709","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","3","3","0","658","0","0","658","658","0","0","0","658","658","3","658","Tue May  1 12:57:10 2018","#757575","low","2","The main experiment item","yes","","exp1.osexp","/Users/tom/github/sft-fraction/exp1","no","mono","no","24","no","white","no","yes","800","legacy","10","10","3","/Users/tom/github/sft-fraction/exp1/data/subject-5b.csv","legacy","#757575","low","3","Jazzy James","3.1.9","0","a","NA","space","space","space","a","return","409","NA","27594","2593","1782","409","65875","2","legacy","1024","2","48000","-16","experiment","5","odd","absent","978290","978289","NA","826211","1052","33094","989720","990236","1083","28699","31310","990236","990655","912345","989704","Fraction component detection task","651","328634","659","yes","1280"
"98.7878787879","98.7878787879","498.640909091","498.640909091","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","3","3","0","659","0","0","659","659","0","0","0","659","659","3","659","Tue May  1 12:57:10 2018","#757575","low","4","The main experiment item","yes","","exp1.osexp","/Users/tom/github/sft-fraction/exp1","no","mono","no","24","no","white","no","yes","800","legacy","11","11","3","/Users/tom/github/sft-fraction/exp1/data/subject-5b.csv","legacy","#000000","high","6","Jazzy James","3.1.9","0","l","NA","space","space","space","l","return","469","NA","27594","2593","1782","469","65875","2","legacy","1024","2","48000","-16","experiment","5","odd","present","978290","978289","NA","826211","1052","33094","990741","991257","1083","28699","31310","991257","991736","912345","990725","Fraction component detection task","652","329103","660","yes","1280"
"98.7897125567","98.7897125567","498.494704992","498.494704992","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","3","3","0","660","0","0","660","660","0","0","0","660","660","3","660","Tue May  1 12:57:10 2018","#757575","low","2","The main experiment item","yes","","exp1.osexp","/Users/tom/github/sft-fraction/exp1","no","mono","no","24","no","white","no","yes","800","legacy","12","12","3","/Users/tom/github/sft-fraction/exp1/data/subject-5b.csv","legacy","#000000","high","7","Jazzy James","3.1.9","0","l","NA","space","space","space","l","return","402","NA","27594","2593","1782","402","65875","2","legacy","1024","2","48000","-16","experiment","5","odd","present","978290","978289","NA","826211","1052","33094","991823","992340","1083","28699","31310","992340","992752","912345","991807","Fraction component detection task","653","329505","661","yes","1280"
"98.7915407855","98.7915407855","498.367069486","498.367069486","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","3","3","0","661","0","0","661","661","0","0","0","661","661","3","661","Tue May  1 12:57:10 2018","#000000","high","3","The main experiment item","yes","","exp1.osexp","/Users/tom/github/sft-fraction/exp1","no","mono","no","24","no","white","no","yes","800","legacy","13","13","3","/Users/tom/github/sft-fraction/exp1/data/subject-5b.csv","legacy","#000000","high","3","Jazzy James","3.1.9","0","a","NA","space","space","space","a","return","414","NA","27594","2593","1782","414","65875","2","legacy","1024","2","48000","-16","experiment","5","odd","absent","978290","978289","NA","826211","1052","33094","992835","993351","1083","28699","31310","993352","993780","912345","992819","Fraction component detection task","654","329919","662","yes","1280"
"98.7933634992","98.7933634992","498.315233786","498.315233786","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","3","3","0","662","0","0","662","662","0","0","0","662","662","3","662","Tue May  1 12:57:10 2018","#000000","high","8","The main experiment item","yes","","exp1.osexp","/Users/tom/github/sft-fraction/exp1","no","mono","no","24","no","white","no","yes","800","legacy","14","14","3","/Users/tom/github/sft-fraction/exp1/data/subject-5b.csv","legacy","#757575","low","7","Jazzy James","3.1.9","0","l","NA","space","space","space","l","return","464","NA","27594","2593","1782","464","65875","2","legacy","1024","2","48000","-16","experiment","5","odd","present","978290","978289","NA","826211","1052","33094","993862","994382","1083","28699","31310","994382","994856","912345","993847","Fraction component detection task","655","330383","663","yes","1280"
"98.7951807229","98.7951807229","498.293674699","498.293674699","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","3","3","0","663","0","0","663","663","0","0","0","663","663","3","663","Tue May  1 12:57:10 2018","#000000","high","6","The main experiment item","yes","","exp1.osexp","/Users/tom/github/sft-fraction/exp1","no","mono","no","24","no","white","no","yes","800","legacy","15","15","3","/Users/tom/github/sft-fraction/exp1/data/subject-5b.csv","legacy","#757575","low","6","Jazzy James","3.1.9","0","l","NA","space","space","space","l","return","484","NA","27594","2593","1782","484","65875","2","legacy","1024","2","48000","-16","experiment","5","odd","present","978290","978289","NA","826211","1052","33094","994943","995459","1083","28699","31310","995459","995957","912345","994926","Fraction component detection task","656","330867","664","yes","1280"
"98.7969924812","98.7969924812","498.192481203","498.192481203","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","3","3","0","664","0","0","664","664","0","0","0","664","664","3","664","Tue May  1 12:57:10 2018","#757575","low","6","The main experiment item","yes","","exp1.osexp","/Users/tom/github/sft-fraction/exp1","no","mono","no","24","no","white","no","yes","800","legacy","16","16","3","/Users/tom/github/sft-fraction/exp1/data/subject-5b.csv","legacy","#757575","low","8","Jazzy James","3.1.9","0","l","NA","space","space","space","l","return","431","NA","27594","2593","1782","431","65875","2","legacy","1024","2","48000","-16","experiment","5","odd","present","978290","978289","NA","826211","1052","33094","996042","996559","1083","28699","31310","996559","997000","912345","996022","Fraction component detection task","657","331298","665","yes","1280"
"98.7987987988","98.7987987988","498.121621622","498.121621622","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","3","3","0","665","0","0","665","665","0","0","0","665","665","3","665","Tue May  1 12:57:10 2018","#757575","low","4","The main experiment item","yes","","exp1.osexp","/Users/tom/github/sft-fraction/exp1","no","mono","no","24","no","white","no","yes","800","legacy","17","17","3","/Users/tom/github/sft-fraction/exp1/data/subject-5b.csv","legacy","#000000","high","2","Jazzy James","3.1.9","0","a","NA","space","space","space","a","return","451","NA","27594","2593","1782","451","65875","2","legacy","1024","2","48000","-16","experiment","5","odd","absent","978290","978289","NA","826211","1052","33094","997085","997602","1083","28699","31310","997602","998063","912345","997068","Fraction component detection task","658","331749","666","yes","1280"
"98.8005997001","98.8005997001","497.95952024","497.95952024","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","3","3","0","666","0","0","666","666","0","0","0","666","666","3","666","Tue May  1 12:57:10 2018","#757575","low","2","The main experiment item","yes","","exp1.osexp","/Users/tom/github/sft-fraction/exp1","no","mono","no","24","no","white","no","yes","800","legacy","18","18","3","/Users/tom/github/sft-fraction/exp1/data/subject-5b.csv","legacy","#000000","high","3","Jazzy James","3.1.9","0","a","NA","space","space","space","a","return","390","NA","27594","2593","1782","390","65875","2","legacy","1024","2","48000","-16","experiment","5","odd","absent","978290","978289","NA","826211","1052","33094","998146","998663","1083","28699","31310","998663","999064","912345","998130","Fraction component detection task","659","332139","667","yes","1280"
"98.8023952096","98.8023952096","497.835329341","497.835329341","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","3","3","0","667","0","0","667","667","0","0","0","667","667","3","667","Tue May  1 12:57:10 2018","#757575","low","3","The main experiment item","yes","","exp1.osexp","/Users/tom/github/sft-fraction/exp1","no","mono","no","24","no","white","no","yes","800","legacy","19","19","3","/Users/tom/github/sft-fraction/exp1/data/subject-5b.csv","legacy","#757575","low","3","Jazzy James","3.1.9","0","a","NA","space","space","space","a","return","415","NA","27594","2593","1782","415","65875","2","legacy","1024","2","48000","-16","experiment","5","odd","absent","978290","978289","NA","826211","1052","33094","999149","999671","1083","28699","31310","999671","1000095","912345","999132","Fraction component detection task","660","332554","668","yes","1280"
"98.8041853513","98.8041853513","497.66367713","497.66367713","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","3","3","0","668","0","0","668","668","0","0","0","668","668","3","668","Tue May  1 12:57:10 2018","#000000","high","4","The main experiment item","yes","","exp1.osexp","/Users/tom/github/sft-fraction/exp1","no","mono","no","24","no","white","no","yes","800","legacy","20","20","3","/Users/tom/github/sft-fraction/exp1/data/subject-5b.csv","legacy","#000000","high","3","Jazzy James","3.1.9","0","a","NA","space","space","space","a","return","383","NA","27594","2593","1782","383","65875","2","legacy","1024","2","48000","-16","experiment","5","odd","absent","978290","978289","NA","826211","1052","33094","1000180","1000703","1083","28699","31310","1000703","1001095","912345","1000163","Fraction component detection task","661","332937","669","yes","1280"
"98.8059701493","98.8059701493","497.747761194","497.747761194","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","3","3","0","669","0","0","669","669","0","0","0","669","669","3","669","Tue May  1 12:57:10 2018","#757575","low","3","The main experiment item","yes","","exp1.osexp","/Users/tom/github/sft-fraction/exp1","no","mono","no","24","no","white","no","yes","800","legacy","21","21","3","/Users/tom/github/sft-fraction/exp1/data/subject-5b.csv","legacy","#000000","high","4","Jazzy James","3.1.9","0","a","NA","space","space","space","a","return","554","NA","27594","2593","1782","554","65875","2","legacy","1024","2","48000","-16","experiment","5","odd","absent","978290","978289","NA","826211","1052","33094","1001181","1001700","1083","28699","31310","1001700","1002266","912345","1001164","Fraction component detection task","662","333491","670","yes","1280"
"98.8077496274","98.8077496274","497.7585693","497.7585693","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","3","3","0","670","0","0","670","670","0","0","0","670","670","3","670","Tue May  1 12:57:10 2018","#000000","high","4","The main experiment item","yes","","exp1.osexp","/Users/tom/github/sft-fraction/exp1","no","mono","no","24","no","white","no","yes","800","legacy","22","22","3","/Users/tom/github/sft-fraction/exp1/data/subject-5b.csv","legacy","#757575","low","8","Jazzy James","3.1.9","0","l","NA","space","space","space","l","return","505","NA","27594","2593","1782","505","65875","2","legacy","1024","2","48000","-16","experiment","5","odd","present","978290","978289","NA","826211","1052","33094","1002351","1002869","1083","28699","31310","1002869","1003384","912345","1002335","Fraction component detection task","663","333996","671","yes","1280"
"98.8095238095","98.8095238095","497.699404762","497.699404762","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","3","3","0","671","0","0","671","671","0","0","0","671","671","3","671","Tue May  1 12:57:10 2018","#000000","high","7","The main experiment item","yes","","exp1.osexp","/Users/tom/github/sft-fraction/exp1","no","mono","no","24","no","white","no","yes","800","legacy","23","23","3","/Users/tom/github/sft-fraction/exp1/data/subject-5b.csv","legacy","#000000","high","3","Jazzy James","3.1.9","0","l","NA","space","space","space","l","return","458","NA","27594","2593","1782","458","65875","2","legacy","1024","2","48000","-16","experiment","5","odd","present","978290","978289","NA","826211","1052","33094","1003467","1003988","1083","28699","31310","1003988","1004456","912345","1003452","Fraction component detection task","664","334454","672","yes","1280"
