"acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instructions1","correct_instructions2","correct_instructions3","correct_keyboard_response","correct_response","count_block_loop","count_block_sequence","count_end_of_experiment","count_error","count_experiment","count_experimental_loop","count_fixation_dot","count_fraction","count_instructions1","count_instructions2","count_instructions3","count_keyboard_response","count_logger","count_rest","count_trial_sequence","datetime","denomColor","denomSalience","denominator","description","disable_garbage_collection","empty_column","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_block_loop","live_row_experimental_loop","logfile","mouse_backend","numColor","numSalience","numerator","opensesame_codename","opensesame_version","repeat_cycle","response","response_end_of_experiment","response_instructions1","response_instructions2","response_instructions3","response_keyboard_response","response_rest","response_time","response_time_end_of_experiment","response_time_instructions1","response_time_instructions2","response_time_instructions3","response_time_keyboard_response","response_time_rest","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_block_loop","time_block_sequence","time_end_of_experiment","time_error","time_experiment","time_experimental_loop","time_fixation_dot","time_fraction","time_instructions1","time_instructions2","time_instructions3","time_keyboard_response","time_logger","time_rest","time_trial_sequence","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"99.6587030717","99.6587030717","596.269624573","596.269624573","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","2","2","0","585","0","0","585","585","0","0","0","585","585","2","585","Tue May  1 10:34:00 2018","#000000","high","7","The main experiment item","yes","","exp1.osexp","/Users/tom/github/sft-fraction/exp1","no","mono","no","24","no","white","no","yes","800","legacy","153","153","2","/Users/tom/github/sft-fraction/exp1/data/subject-4b.csv","legacy","#000000","high","6","Jazzy James","3.1.9","0","l","NA","space","space","l","l","space","496","NA","28559","21485","29713","496","73961","2","legacy","1024","2","48000","-16","experiment","4","even","present","699402","699402","NA","454744","1021","80852","878871","879389","1052","29630","51132","879389","879894","625373","878851","Fraction component detection task","584","349414","586","yes","1280"
"99.6592844974","99.6592844974","596.166950596","596.166950596","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","2","2","0","586","0","0","586","586","0","0","0","586","586","2","586","Tue May  1 10:34:00 2018","#757575","low","3","The main experiment item","yes","","exp1.osexp","/Users/tom/github/sft-fraction/exp1","no","mono","no","24","no","white","no","yes","800","legacy","154","154","2","/Users/tom/github/sft-fraction/exp1/data/subject-4b.csv","legacy","#757575","low","3","Jazzy James","3.1.9","0","a","NA","space","space","l","a","space","536","NA","28559","21485","29713","536","73961","2","legacy","1024","2","48000","-16","experiment","4","even","absent","699402","699402","NA","454744","1021","80852","879981","880499","1052","29630","51132","880500","881045","625373","879962","Fraction component detection task","585","349950","587","yes","1280"
"99.6598639456","99.6598639456","596.513605442","596.513605442","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","2","2","0","587","0","0","587","587","0","0","0","587","587","2","587","Tue May  1 10:34:00 2018","#757575","low","4","The main experiment item","yes","","exp1.osexp","/Users/tom/github/sft-fraction/exp1","no","mono","no","24","no","white","no","yes","800","legacy","155","155","2","/Users/tom/github/sft-fraction/exp1/data/subject-4b.csv","legacy","#000000","high","6","Jazzy James","3.1.9","0","l","NA","space","space","l","l","space","800","NA","28559","21485","29713","800","73961","2","legacy","1024","2","48000","-16","experiment","4","even","present","699402","699402","NA","454744","1021","80852","881129","881646","1052","29630","51132","881646","882455","625373","881113","Fraction component detection task","586","350750","588","yes","1280"
"99.6604414261","99.6604414261","596.415959253","596.415959253","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","2","2","0","588","0","0","588","588","0","0","0","588","588","2","588","Tue May  1 10:34:00 2018","#757575","low","4","The main experiment item","yes","","exp1.osexp","/Users/tom/github/sft-fraction/exp1","no","mono","no","24","no","white","no","yes","800","legacy","156","156","2","/Users/tom/github/sft-fraction/exp1/data/subject-4b.csv","legacy","#000000","high","8","Jazzy James","3.1.9","0","l","NA","space","space","l","l","space","539","NA","28559","21485","29713","539","73961","2","legacy","1024","2","48000","-16","experiment","4","even","present","699402","699402","NA","454744","1021","80852","882541","883059","1052","29630","51132","883059","883606","625373","882524","Fraction component detection task","587","351289","589","yes","1280"
"99.6610169492","99.6610169492","599.242372881","599.242372881","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","2","2","0","589","0","0","589","589","0","0","0","589","589","2","589","Tue May  1 10:34:00 2018","#000000","high","8","The main experiment item","yes","","exp1.osexp","/Users/tom/github/sft-fraction/exp1","no","mono","no","24","no","white","no","yes","800","legacy","157","157","2","/Users/tom/github/sft-fraction/exp1/data/subject-4b.csv","legacy","#000000","high","3","Jazzy James","3.1.9","0","l","NA","space","space","l","l","space","2264","NA","28559","21485","29713","2264","73961","2","legacy","1024","2","48000","-16","experiment","4","even","present","699402","699402","NA","454744","1021","80852","883689","884205","1052","29630","51132","884206","886479","625373","883674","Fraction component detection task","588","353553","590","yes","1280"
"99.6615905245","99.6615905245","599.072758037","599.072758037","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","2","2","0","590","0","0","590","590","0","0","0","590","590","2","590","Tue May  1 10:34:00 2018","#000000","high","4","The main experiment item","yes","","exp1.osexp","/Users/tom/github/sft-fraction/exp1","no","mono","no","24","no","white","no","yes","800","legacy","158","158","2","/Users/tom/github/sft-fraction/exp1/data/subject-4b.csv","legacy","#757575","low","2","Jazzy James","3.1.9","0","a","NA","space","space","l","a","space","499","NA","28559","21485","29713","499","73961","2","legacy","1024","2","48000","-16","experiment","4","even","absent","699402","699402","NA","454744","1021","80852","886561","887082","1052","29630","51132","887083","887590","625373","886545","Fraction component detection task","589","354052","591","yes","1280"
"99.6621621622","99.6621621622","598.978040541","598.978040541","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","2","2","0","591","0","0","591","591","0","0","0","591","591","2","591","Tue May  1 10:34:00 2018","#000000","high","4","The main experiment item","yes","","exp1.osexp","/Users/tom/github/sft-fraction/exp1","no","mono","no","24","no","white","no","yes","800","legacy","159","159","2","/Users/tom/github/sft-fraction/exp1/data/subject-4b.csv","legacy","#757575","low","4","Jazzy James","3.1.9","0","a","NA","space","space","l","a","space","543","NA","28559","21485","29713","543","73961","2","legacy","1024","2","48000","-16","experiment","4","even","absent","699402","699402","NA","454744","1021","80852","887683","888199","1052","29630","51132","888199","888751","625373","887662","Fraction component detection task","590","354595","592","yes","1280"
"99.6627318718","99.6627318718","598.885328836","598.885328836","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","2","2","0","592","0","0","592","592","0","0","0","592","592","2","592","Tue May  1 10:34:00 2018","#757575","low","2","The main experiment item","yes","","exp1.osexp","/Users/tom/github/sft-fraction/exp1","no","mono","no","24","no","white","no","yes","800","legacy","160","160","2","/Users/tom/github/sft-fraction/exp1/data/subject-4b.csv","legacy","#000000","high","8","Jazzy James","3.1.9","0","l","NA","space","space","l","l","space","544","NA","28559","21485","29713","544","73961","2","legacy","1024","2","48000","-16","experiment","4","even","present","699402","699402","NA","454744","1021","80852","888839","889358","1052","29630","51132","889358","889911","625373","888817","Fraction component detection task","591","355139","593","yes","1280"
"99.6632996633","99.6632996633","598.806397306","598.806397306","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","2","2","0","593","0","0","593","593","0","0","0","593","593","2","593","Tue May  1 10:34:00 2018","#757575","low","3","The main experiment item","yes","","exp1.osexp","/Users/tom/github/sft-fraction/exp1","no","mono","no","24","no","white","no","yes","800","legacy","161","161","2","/Users/tom/github/sft-fraction/exp1/data/subject-4b.csv","legacy","#000000","high","8","Jazzy James","3.1.9","0","l","NA","space","space","l","l","space","552","NA","28559","21485","29713","552","73961","2","legacy","1024","2","48000","-16","experiment","4","even","present","699402","699402","NA","454744","1021","80852","889992","890509","1052","29630","51132","890509","891070","625373","889977","Fraction component detection task","592","355691","594","yes","1280"
"99.6638655462","99.6638655462","599.611764706","599.611764706","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","2","2","0","594","0","0","594","594","0","0","0","594","594","2","594","Tue May  1 10:34:00 2018","#000000","high","7","The main experiment item","yes","","exp1.osexp","/Users/tom/github/sft-fraction/exp1","no","mono","no","24","no","white","no","yes","800","legacy","162","162","2","/Users/tom/github/sft-fraction/exp1/data/subject-4b.csv","legacy","#000000","high","4","Jazzy James","3.1.9","0","l","NA","space","space","l","l","space","1078","NA","28559","21485","29713","1078","73961","2","legacy","1024","2","48000","-16","experiment","4","even","present","699402","699402","NA","454744","1021","80852","891154","891671","1052","29630","51132","891672","892760","625373","891139","Fraction component detection task","593","356769","595","yes","1280"
"99.6644295302","99.6644295302","599.510067114","599.510067114","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","2","2","0","595","0","0","595","595","0","0","0","595","595","2","595","Tue May  1 10:34:00 2018","#757575","low","6","The main experiment item","yes","","exp1.osexp","/Users/tom/github/sft-fraction/exp1","no","mono","no","24","no","white","no","yes","800","legacy","163","163","2","/Users/tom/github/sft-fraction/exp1/data/subject-4b.csv","legacy","#757575","low","8","Jazzy James","3.1.9","0","l","NA","space","space","l","l","space","539","NA","28559","21485","29713","539","73961","2","legacy","1024","2","48000","-16","experiment","4","even","present","699402","699402","NA","454744","1021","80852","892846","893363","1052","29630","51132","893363","893911","625373","892831","Fraction component detection task","594","357308","596","yes","1280"
"99.6649916248","99.6649916248","599.366834171","599.366834171","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","2","2","0","596","0","0","596","596","0","0","0","596","596","2","596","Tue May  1 10:34:00 2018","#757575","low","7","The main experiment item","yes","","exp1.osexp","/Users/tom/github/sft-fraction/exp1","no","mono","no","24","no","white","no","yes","800","legacy","164","164","2","/Users/tom/github/sft-fraction/exp1/data/subject-4b.csv","legacy","#757575","low","3","Jazzy James","3.1.9","0","l","NA","space","space","l","l","space","514","NA","28559","21485","29713","514","73961","2","legacy","1024","2","48000","-16","experiment","4","even","present","699402","699402","NA","454744","1021","80852","893998","894515","1052","29630","51132","894515","895038","625373","893981","Fraction component detection task","595","357822","597","yes","1280"
"99.6655518395","99.6655518395","599.321070234","599.321070234","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","2","2","0","597","0","0","597","597","0","0","0","597","597","2","597","Tue May  1 10:34:00 2018","#000000","high","2","The main experiment item","yes","","exp1.osexp","/Users/tom/github/sft-fraction/exp1","no","mono","no","24","no","white","no","yes","800","legacy","165","165","2","/Users/tom/github/sft-fraction/exp1/data/subject-4b.csv","legacy","#757575","low","7","Jazzy James","3.1.9","0","l","NA","space","space","l","l","space","572","NA","28559","21485","29713","572","73961","2","legacy","1024","2","48000","-16","experiment","4","even","present","699402","699402","NA","454744","1021","80852","895123","895641","1052","29630","51132","895641","896222","625373","895107","Fraction component detection task","596","358394","598","yes","1280"
"99.6661101836","99.6661101836","599.223706177","599.223706177","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","2","2","0","598","0","0","598","598","0","0","0","598","598","2","598","Tue May  1 10:34:00 2018","#757575","low","3","The main experiment item","yes","","exp1.osexp","/Users/tom/github/sft-fraction/exp1","no","mono","no","24","no","white","no","yes","800","legacy","166","166","2","/Users/tom/github/sft-fraction/exp1/data/subject-4b.csv","legacy","#757575","low","6","Jazzy James","3.1.9","0","l","NA","space","space","l","l","space","541","NA","28559","21485","29713","541","73961","2","legacy","1024","2","48000","-16","experiment","4","even","present","699402","699402","NA","454744","1021","80852","896308","896825","1052","29630","51132","896825","897375","625373","896289","Fraction component detection task","597","358935","599","yes","1280"
"99.6666666667","99.6666666667","599.066666667","599.066666667","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","2","2","0","599","0","0","599","599","0","0","0","599","599","2","599","Tue May  1 10:34:00 2018","#757575","low","3","The main experiment item","yes","","exp1.osexp","/Users/tom/github/sft-fraction/exp1","no","mono","no","24","no","white","no","yes","800","legacy","167","167","2","/Users/tom/github/sft-fraction/exp1/data/subject-4b.csv","legacy","#000000","high","2","Jazzy James","3.1.9","0","a","NA","space","space","l","a","space","505","NA","28559","21485","29713","505","73961","2","legacy","1024","2","48000","-16","experiment","4","even","absent","699402","699402","NA","454744","1021","80852","897463","897981","1052","29630","51132","897981","898495","625373","897447","Fraction component detection task","598","359440","600","yes","1280"
"99.6672212978","99.6672212978","598.93843594","598.93843594","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","2","2","0","600","0","0","600","600","0","0","0","600","600","2","600","Tue May  1 10:34:00 2018","#000000","high","4","The main experiment item","yes","","exp1.osexp","/Users/tom/github/sft-fraction/exp1","no","mono","no","24","no","white","no","yes","800","legacy","168","168","2","/Users/tom/github/sft-fraction/exp1/data/subject-4b.csv","legacy","#000000","high","8","Jazzy James","3.1.9","0","l","NA","space","space","l","l","space","522","NA","28559","21485","29713","522","73961","2","legacy","1024","2","48000","-16","experiment","4","even","present","699402","699402","NA","454744","1021","80852","898588","899108","1052","29630","51132","899108","899639","625373","898570","Fraction component detection task","599","359962","601","yes","1280"
"99.6677740864","99.6677740864","598.792358804","598.792358804","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","2","2","0","601","0","0","601","601","0","0","0","601","601","2","601","Tue May  1 10:34:00 2018","#000000","high","2","The main experiment item","yes","","exp1.osexp","/Users/tom/github/sft-fraction/exp1","no","mono","no","24","no","white","no","yes","800","legacy","169","169","2","/Users/tom/github/sft-fraction/exp1/data/subject-4b.csv","legacy","#000000","high","8","Jazzy James","3.1.9","0","l","NA","space","space","l","l","space","511","NA","28559","21485","29713","511","73961","2","legacy","1024","2","48000","-16","experiment","4","even","present","699402","699402","NA","454744","1021","80852","899723","900239","1052","29630","51132","900239","900759","625373","899707","Fraction component detection task","600","360473","602","yes","1280"
"99.6683250415","99.6683250415","598.892205638","598.892205638","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","2","2","0","602","0","0","602","602","0","0","0","602","602","2","602","Tue May  1 10:34:00 2018","#757575","low","6","The main experiment item","yes","","exp1.osexp","/Users/tom/github/sft-fraction/exp1","no","mono","no","24","no","white","no","yes","800","legacy","170","170","2","/Users/tom/github/sft-fraction/exp1/data/subject-4b.csv","legacy","#757575","low","4","Jazzy James","3.1.9","0","l","NA","space","space","l","l","space","659","NA","28559","21485","29713","659","73961","2","legacy","1024","2","48000","-16","experiment","4","even","present","699402","699402","NA","454744","1021","80852","900842","901362","1052","29630","51132","901362","902034","625373","900826","Fraction component detection task","601","361132","603","yes","1280"
"99.6688741722","99.6688741722","598.776490066","598.776490066","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","2","2","0","603","0","0","603","603","0","0","0","603","603","2","603","Tue May  1 10:34:00 2018","#000000","high","8","The main experiment item","yes","","exp1.osexp","/Users/tom/github/sft-fraction/exp1","no","mono","no","24","no","white","no","yes","800","legacy","171","171","2","/Users/tom/github/sft-fraction/exp1/data/subject-4b.csv","legacy","#757575","low","2","Jazzy James","3.1.9","0","l","NA","space","space","l","l","space","529","NA","28559","21485","29713","529","73961","2","legacy","1024","2","48000","-16","experiment","4","even","present","699402","699402","NA","454744","1021","80852","902118","902636","1052","29630","51132","902636","903175","625373","902098","Fraction component detection task","602","361661","604","yes","1280"
"99.6694214876","99.6694214876","598.808264463","598.808264463","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","2","2","0","604","0","0","604","604","0","0","0","604","604","2","604","Tue May  1 10:34:00 2018","#000000","high","3","The main experiment item","yes","","exp1.osexp","/Users/tom/github/sft-fraction/exp1","no","mono","no","24","no","white","no","yes","800","legacy","172","172","2","/Users/tom/github/sft-fraction/exp1/data/subject-4b.csv","legacy","#757575","low","4","Jazzy James","3.1.9","0","a","NA","space","space","l","a","space","618","NA","28559","21485","29713","618","73961","2","legacy","1024","2","48000","-16","experiment","4","even","absent","699402","699402","NA","454744","1021","80852","903260","903779","1052","29630","51132","903780","904412","625373","903242","Fraction component detection task","603","362279","605","yes","1280"
"99.6699669967","99.6699669967","598.660066007","598.660066007","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","2","2","0","605","0","0","605","605","0","0","0","605","605","2","605","Tue May  1 10:34:00 2018","#000000","high","3","The main experiment item","yes","","exp1.osexp","/Users/tom/github/sft-fraction/exp1","no","mono","no","24","no","white","no","yes","800","legacy","173","173","2","/Users/tom/github/sft-fraction/exp1/data/subject-4b.csv","legacy","#757575","low","3","Jazzy James","3.1.9","0","a","NA","space","space","l","a","space","509","NA","28559","21485","29713","509","73961","2","legacy","1024","2","48000","-16","experiment","4","even","absent","699402","699402","NA","454744","1021","80852","904499","905017","1052","29630","51132","905017","905536","625373","904480","Fraction component detection task","604","362788","606","yes","1280"
"99.6705107084","99.6705107084","598.556836903","598.556836903","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","2","2","0","606","0","0","606","606","0","0","0","606","606","2","606","Tue May  1 10:34:00 2018","#000000","high","6","The main experiment item","yes","","exp1.osexp","/Users/tom/github/sft-fraction/exp1","no","mono","no","24","no","white","no","yes","800","legacy","174","174","2","/Users/tom/github/sft-fraction/exp1/data/subject-4b.csv","legacy","#000000","high","4","Jazzy James","3.1.9","0","l","NA","space","space","l","l","space","536","NA","28559","21485","29713","536","73961","2","legacy","1024","2","48000","-16","experiment","4","even","present","699402","699402","NA","454744","1021","80852","905618","906135","1052","29630","51132","906135","906681","625373","905602","Fraction component detection task","605","363324","607","yes","1280"
"99.6710526316","99.6710526316","598.654605263","598.654605263","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","2","2","0","607","0","0","607","607","0","0","0","607","607","2","607","Tue May  1 10:34:00 2018","#000000","high","3","The main experiment item","yes","","exp1.osexp","/Users/tom/github/sft-fraction/exp1","no","mono","no","24","no","white","no","yes","800","legacy","175","175","2","/Users/tom/github/sft-fraction/exp1/data/subject-4b.csv","legacy","#000000","high","2","Jazzy James","3.1.9","0","a","NA","space","space","l","a","space","658","NA","28559","21485","29713","658","73961","2","legacy","1024","2","48000","-16","experiment","4","even","absent","699402","699402","NA","454744","1021","80852","906760","907276","1052","29630","51132","907276","907943","625373","906745","Fraction component detection task","606","363982","608","yes","1280"
"99.671592775","99.671592775","598.694581281","598.694581281","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","2","2","0","608","0","0","608","608","0","0","0","608","608","2","608","Tue May  1 10:34:00 2018","#000000","high","2","The main experiment item","yes","","exp1.osexp","/Users/tom/github/sft-fraction/exp1","no","mono","no","24","no","white","no","yes","800","legacy","176","176","2","/Users/tom/github/sft-fraction/exp1/data/subject-4b.csv","legacy","#757575","low","8","Jazzy James","3.1.9","0","l","NA","space","space","l","l","space","623","NA","28559","21485","29713","623","73961","2","legacy","1024","2","48000","-16","experiment","4","even","present","699402","699402","NA","454744","1021","80852","908033","908551","1052","29630","51132","908551","909184","625373","908016","Fraction component detection task","607","364605","609","yes","1280"
"99.6721311475","99.6721311475","598.681967213","598.681967213","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","2","2","0","609","0","0","609","609","0","0","0","609","609","2","609","Tue May  1 10:34:00 2018","#000000","high","4","The main experiment item","yes","","exp1.osexp","/Users/tom/github/sft-fraction/exp1","no","mono","no","24","no","white","no","yes","800","legacy","177","177","2","/Users/tom/github/sft-fraction/exp1/data/subject-4b.csv","legacy","#000000","high","3","Jazzy James","3.1.9","0","a","NA","space","space","l","a","space","591","NA","28559","21485","29713","591","73961","2","legacy","1024","2","48000","-16","experiment","4","even","absent","699402","699402","NA","454744","1021","80852","909267","909784","1052","29630","51132","909784","910383","625373","909249","Fraction component detection task","608","365196","610","yes","1280"
"99.6726677578","99.6726677578","598.500818331","598.500818331","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","2","2","0","610","0","0","610","610","0","0","0","610","610","2","610","Tue May  1 10:34:00 2018","#000000","high","3","The main experiment item","yes","","exp1.osexp","/Users/tom/github/sft-fraction/exp1","no","mono","no","24","no","white","no","yes","800","legacy","178","178","2","/Users/tom/github/sft-fraction/exp1/data/subject-4b.csv","legacy","#000000","high","3","Jazzy James","3.1.9","0","a","NA","space","space","l","a","space","488","NA","28559","21485","29713","488","73961","2","legacy","1024","2","48000","-16","experiment","4","even","absent","699402","699402","NA","454744","1021","80852","910466","910983","1052","29630","51132","910983","911480","625373","910450","Fraction component detection task","609","365684","611","yes","1280"
"99.6732026144","99.6732026144","598.297385621","598.297385621","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","2","2","0","611","0","0","611","611","0","0","0","611","611","2","611","Tue May  1 10:34:00 2018","#000000","high","2","The main experiment item","yes","","exp1.osexp","/Users/tom/github/sft-fraction/exp1","no","mono","no","24","no","white","no","yes","800","legacy","179","179","2","/Users/tom/github/sft-fraction/exp1/data/subject-4b.csv","legacy","#000000","high","2","Jazzy James","3.1.9","0","a","NA","space","space","l","a","space","474","NA","28559","21485","29713","474","73961","2","legacy","1024","2","48000","-16","experiment","4","even","absent","699402","699402","NA","454744","1021","80852","911561","912077","1052","29630","51132","912077","912560","625373","911545","Fraction component detection task","610","366158","612","yes","1280"
"99.6737357259","99.6737357259","598.1908646","598.1908646","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","2","2","0","612","0","0","612","612","0","0","0","612","612","2","612","Tue May  1 10:34:00 2018","#757575","low","3","The main experiment item","yes","","exp1.osexp","/Users/tom/github/sft-fraction/exp1","no","mono","no","24","no","white","no","yes","800","legacy","180","180","2","/Users/tom/github/sft-fraction/exp1/data/subject-4b.csv","legacy","#757575","low","3","Jazzy James","3.1.9","0","a","NA","space","space","l","a","space","533","NA","28559","21485","29713","533","73961","2","legacy","1024","2","48000","-16","experiment","4","even","absent","699402","699402","NA","454744","1021","80852","912649","913170","1052","29630","51132","913170","913712","625373","912632","Fraction component detection task","611","366691","613","yes","1280"
"99.674267101","99.674267101","598.07980456","598.07980456","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","2","2","0","613","0","0","613","613","0","0","0","613","613","2","613","Tue May  1 10:34:00 2018","#757575","low","2","The main experiment item","yes","","exp1.osexp","/Users/tom/github/sft-fraction/exp1","no","mono","no","24","no","white","no","yes","800","legacy","181","181","2","/Users/tom/github/sft-fraction/exp1/data/subject-4b.csv","legacy","#000000","high","7","Jazzy James","3.1.9","0","l","NA","space","space","l","l","space","530","NA","28559","21485","29713","530","73961","2","legacy","1024","2","48000","-16","experiment","4","even","present","699402","699402","NA","454744","1021","80852","913800","914317","1052","29630","51132","914317","914856","625373","913779","Fraction component detection task","612","367221","614","yes","1280"
"99.674796748","99.674796748","598.079674797","598.079674797","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","2","2","0","614","0","0","614","614","0","0","0","614","614","2","614","Tue May  1 10:34:00 2018","#757575","low","4","The main experiment item","yes","","exp1.osexp","/Users/tom/github/sft-fraction/exp1","no","mono","no","24","no","white","no","yes","800","legacy","182","182","2","/Users/tom/github/sft-fraction/exp1/data/subject-4b.csv","legacy","#757575","low","4","Jazzy James","3.1.9","0","a","NA","space","space","l","a","space","598","NA","28559","21485","29713","598","73961","2","legacy","1024","2","48000","-16","experiment","4","even","absent","699402","699402","NA","454744","1021","80852","914946","915463","1052","29630","51132","915464","916072","625373","914927","Fraction component detection task","613","367819","615","yes","1280"
"99.6753246753","99.6753246753","598.058441558","598.058441558","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","2","2","0","615","0","0","615","615","0","0","0","615","615","2","615","Tue May  1 10:34:00 2018","#000000","high","2","The main experiment item","yes","","exp1.osexp","/Users/tom/github/sft-fraction/exp1","no","mono","no","24","no","white","no","yes","800","legacy","183","183","2","/Users/tom/github/sft-fraction/exp1/data/subject-4b.csv","legacy","#000000","high","6","Jazzy James","3.1.9","0","l","NA","space","space","l","l","space","585","NA","28559","21485","29713","585","73961","2","legacy","1024","2","48000","-16","experiment","4","even","present","699402","699402","NA","454744","1021","80852","916158","916677","1052","29630","51132","916677","917272","625373","916140","Fraction component detection task","614","368404","616","yes","1280"
"99.6758508914","99.6758508914","598.184764992","598.184764992","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","2","2","0","616","0","0","616","616","0","0","0","616","616","2","616","Tue May  1 10:34:00 2018","#000000","high","8","The main experiment item","yes","","exp1.osexp","/Users/tom/github/sft-fraction/exp1","no","mono","no","24","no","white","no","yes","800","legacy","184","184","2","/Users/tom/github/sft-fraction/exp1/data/subject-4b.csv","legacy","#000000","high","4","Jazzy James","3.1.9","0","l","NA","space","space","l","l","space","676","NA","28559","21485","29713","676","73961","2","legacy","1024","2","48000","-16","experiment","4","even","present","699402","699402","NA","454744","1021","80852","917364","917883","1052","29630","51132","917883","918568","625373","917343","Fraction component detection task","615","369080","617","yes","1280"
"99.6763754045","99.6763754045","598.218446602","598.218446602","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","2","2","0","617","0","0","617","617","0","0","0","617","617","2","617","Tue May  1 10:34:00 2018","#757575","low","2","The main experiment item","yes","","exp1.osexp","/Users/tom/github/sft-fraction/exp1","no","mono","no","24","no","white","no","yes","800","legacy","185","185","2","/Users/tom/github/sft-fraction/exp1/data/subject-4b.csv","legacy","#757575","low","8","Jazzy James","3.1.9","0","l","NA","space","space","l","l","space","619","NA","28559","21485","29713","619","73961","2","legacy","1024","2","48000","-16","experiment","4","even","present","699402","699402","NA","454744","1021","80852","918651","919171","1052","29630","51132","919172","919800","625373","918634","Fraction component detection task","616","369699","618","yes","1280"
"99.6768982229","99.6768982229","598.386106624","598.386106624","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","2","2","0","618","0","0","618","618","0","0","0","618","618","2","618","Tue May  1 10:34:00 2018","#757575","low","3","The main experiment item","yes","","exp1.osexp","/Users/tom/github/sft-fraction/exp1","no","mono","no","24","no","white","no","yes","800","legacy","186","186","2","/Users/tom/github/sft-fraction/exp1/data/subject-4b.csv","legacy","#000000","high","4","Jazzy James","3.1.9","0","a","NA","space","space","l","a","space","702","NA","28559","21485","29713","702","73961","2","legacy","1024","2","48000","-16","experiment","4","even","absent","699402","699402","NA","454744","1021","80852","919890","920408","1052","29630","51132","920408","921119","625373","919868","Fraction component detection task","617","370401","619","yes","1280"
"99.6774193548","99.6774193548","598.469354839","598.469354839","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","2","2","0","619","0","0","619","619","0","0","0","619","619","2","619","Tue May  1 10:34:00 2018","#000000","high","3","The main experiment item","yes","","exp1.osexp","/Users/tom/github/sft-fraction/exp1","no","mono","no","24","no","white","no","yes","800","legacy","187","187","2","/Users/tom/github/sft-fraction/exp1/data/subject-4b.csv","legacy","#757575","low","4","Jazzy James","3.1.9","0","a","NA","space","space","l","a","space","650","NA","28559","21485","29713","650","73961","2","legacy","1024","2","48000","-16","experiment","4","even","absent","699402","699402","NA","454744","1021","80852","921205","921725","1052","29630","51132","921725","922384","625373","921188","Fraction component detection task","618","371051","620","yes","1280"
