"acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instructions1","correct_instructions2","correct_instructions3","correct_keyboard_response","correct_response","count_block_loop","count_block_sequence","count_end_of_experiment","count_error","count_experiment","count_experimental_loop","count_fixation_dot","count_fraction","count_instructions1","count_instructions2","count_instructions3","count_keyboard_response","count_logger","count_rest","count_trial_sequence","datetime","denomColor","denomSalience","denominator","description","disable_garbage_collection","empty_column","experiment_file","experiment_path","fontDenom","fontNum","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_block_loop","live_row_experimental_loop","logfile","mouse_backend","numColor","numSalience","numerator","opensesame_codename","opensesame_version","repeat_cycle","response","response_end_of_experiment","response_instructions1","response_instructions2","response_instructions3","response_keyboard_response","response_rest","response_time","response_time_end_of_experiment","response_time_instructions1","response_time_instructions2","response_time_instructions3","response_time_keyboard_response","response_time_rest","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_block_loop","time_block_sequence","time_end_of_experiment","time_error","time_experiment","time_experimental_loop","time_fixation_dot","time_fraction","time_instructions1","time_instructions2","time_instructions3","time_keyboard_response","time_logger","time_rest","time_trial_sequence","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"99.1434689507","99.1434689507","838.30620985","838.30620985","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","2","2","0","466","0","0","466","466","0","0","0","466","466","2","466","Wed May  2 09:04:42 2018","#757575","low","2","The main experiment item","yes","","exp2.osexp","/Users/tom/github/sft-fraction/exp2","Zapfino","Zapfino","no","mono","no","24","no","white","no","yes","800","legacy","34","34","2","/Users/tom/github/sft-fraction/exp2/data/subject-2a.csv","legacy","#757575","low","2","Jazzy James","3.1.9","0","a","NA","space","space","space","a","space","833","NA","115152","12630","5829","833","24077","2","legacy","1024","2","48000","-16","experiment","2","even","absent","794138","794138","NA","699961","1384","135070","843339","843856","1420","116591","129239","843856","844697","769992","843322","Fraction component detection task","463","391489","467","yes","1280"
"99.1452991453","99.1452991453","837.957264957","837.957264957","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","2","2","0","467","0","0","467","467","0","0","0","467","467","2","467","Wed May  2 09:04:42 2018","#000000","high","4","The main experiment item","yes","","exp2.osexp","/Users/tom/github/sft-fraction/exp2","mono","Zapfino","no","mono","no","24","no","white","no","yes","800","legacy","35","35","2","/Users/tom/github/sft-fraction/exp2/data/subject-2a.csv","legacy","#757575","low","3","Jazzy James","3.1.9","0","a","NA","space","space","space","a","space","675","NA","115152","12630","5829","675","24077","2","legacy","1024","2","48000","-16","experiment","2","even","absent","794138","794138","NA","699961","1384","135070","844783","845303","1420","116591","129239","845303","845985","769992","844768","Fraction component detection task","464","392164","468","yes","1280"
"99.1471215352","99.1471215352","838.049040512","838.049040512","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","2","2","0","468","0","0","468","468","0","0","0","468","468","2","468","Wed May  2 09:04:42 2018","#000000","high","6","The main experiment item","yes","","exp2.osexp","/Users/tom/github/sft-fraction/exp2","mono","Zapfino","no","mono","no","24","no","white","no","yes","800","legacy","36","36","2","/Users/tom/github/sft-fraction/exp2/data/subject-2a.csv","legacy","#757575","low","4","Jazzy James","3.1.9","0","l","NA","space","space","space","l","space","881","NA","115152","12630","5829","881","24077","2","legacy","1024","2","48000","-16","experiment","2","even","present","794138","794138","NA","699961","1384","135070","846068","846585","1420","116591","129239","846585","847473","769992","846052","Fraction component detection task","465","393045","469","yes","1280"
"99.1489361702","99.1489361702","837.846808511","837.846808511","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","2","2","0","469","0","0","469","469","0","0","0","469","469","2","469","Wed May  2 09:04:42 2018","#757575","low","3","The main experiment item","yes","","exp2.osexp","/Users/tom/github/sft-fraction/exp2","Zapfino","mono","no","mono","no","24","no","white","no","yes","800","legacy","37","37","2","/Users/tom/github/sft-fraction/exp2/data/subject-2a.csv","legacy","#000000","high","4","Jazzy James","3.1.9","0","a","NA","space","space","space","a","space","743","NA","115152","12630","5829","743","24077","2","legacy","1024","2","48000","-16","experiment","2","even","absent","794138","794138","NA","699961","1384","135070","847558","848075","1420","116591","129239","848075","848825","769992","847543","Fraction component detection task","466","393788","470","yes","1280"
"99.1507430998","99.1507430998","837.874734607","837.874734607","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","2","2","0","470","0","0","470","470","0","0","0","470","470","2","470","Wed May  2 09:04:42 2018","#000000","high","6","The main experiment item","yes","","exp2.osexp","/Users/tom/github/sft-fraction/exp2","mono","mono","no","mono","no","24","no","white","no","yes","800","legacy","38","38","2","/Users/tom/github/sft-fraction/exp2/data/subject-2a.csv","legacy","#000000","high","4","Jazzy James","3.1.9","0","l","NA","space","space","space","l","space","851","NA","115152","12630","5829","851","24077","2","legacy","1024","2","48000","-16","experiment","2","even","present","794138","794138","NA","699961","1384","135070","848909","849431","1420","116591","129239","849431","850289","769992","848893","Fraction component detection task","467","394639","471","yes","1280"
"99.1525423729","99.1525423729","837.610169492","837.610169492","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","2","2","0","471","0","0","471","471","0","0","0","471","471","2","471","Wed May  2 09:04:42 2018","#000000","high","4","The main experiment item","yes","","exp2.osexp","/Users/tom/github/sft-fraction/exp2","mono","Zapfino","no","mono","no","24","no","white","no","yes","800","legacy","39","39","2","/Users/tom/github/sft-fraction/exp2/data/subject-2a.csv","legacy","#757575","low","4","Jazzy James","3.1.9","0","a","NA","space","space","space","a","space","713","NA","115152","12630","5829","713","24077","2","legacy","1024","2","48000","-16","experiment","2","even","absent","794138","794138","NA","699961","1384","135070","850371","850889","1420","116591","129239","850889","851609","769992","850356","Fraction component detection task","468","395352","472","yes","1280"
"99.1543340381","99.1543340381","837.505285412","837.505285412","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","2","2","0","472","0","0","472","472","0","0","0","472","472","2","472","Wed May  2 09:04:42 2018","#757575","low","6","The main experiment item","yes","","exp2.osexp","/Users/tom/github/sft-fraction/exp2","Zapfino","Zapfino","no","mono","no","24","no","white","no","yes","800","legacy","40","40","2","/Users/tom/github/sft-fraction/exp2/data/subject-2a.csv","legacy","#757575","low","4","Jazzy James","3.1.9","0","l","NA","space","space","space","l","space","788","NA","115152","12630","5829","788","24077","2","legacy","1024","2","48000","-16","experiment","2","even","present","794138","794138","NA","699961","1384","135070","851704","852221","1420","116591","129239","852221","853016","769992","851683","Fraction component detection task","469","396140","473","yes","1280"
"98.9451476793","98.9451476793","837.132911392","837.132911392","#808080","no","legacy","legacy","legacy","0","uniform","0","undefined","undefined","undefined","0","l","2","2","0","473","0","0","473","473","0","0","0","473","473","2","473","Wed May  2 09:04:42 2018","#757575","low","7","The main experiment item","yes","","exp2.osexp","/Users/tom/github/sft-fraction/exp2","Zapfino","Zapfino","no","mono","no","24","no","white","no","yes","800","legacy","41","41","2","/Users/tom/github/sft-fraction/exp2/data/subject-2a.csv","legacy","#757575","low","4","Jazzy James","3.1.9","0","a","NA","space","space","space","a","space","661","NA","115152","12630","5829","661","24077","2","legacy","1024","2","48000","-16","experiment","2","even","present","794138","794138","NA","699961","1384","135070","853105","853621","1420","116591","129239","853621","854289","769992","853086","Fraction component detection task","469","396801","474","yes","1280"
"98.9473684211","98.9473684211","837.294736842","837.294736842","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","2","2","0","474","0","0","474","474","0","0","0","474","474","2","474","Wed May  2 09:04:42 2018","#757575","low","2","The main experiment item","yes","","exp2.osexp","/Users/tom/github/sft-fraction/exp2","Zapfino","Zapfino","no","mono","no","24","no","white","no","yes","800","legacy","42","42","2","/Users/tom/github/sft-fraction/exp2/data/subject-2a.csv","legacy","#757575","low","8","Jazzy James","3.1.9","0","l","NA","space","space","space","l","space","914","NA","115152","12630","5829","914","24077","2","legacy","1024","2","48000","-16","experiment","2","even","present","794138","794138","NA","854310","1384","135070","855390","855912","1420","116591","129239","855912","856834","769992","855374","Fraction component detection task","470","397715","475","yes","1280"
"98.9495798319","98.9495798319","837.432773109","837.432773109","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","2","2","0","475","0","0","475","475","0","0","0","475","475","2","475","Wed May  2 09:04:42 2018","#757575","low","2","The main experiment item","yes","","exp2.osexp","/Users/tom/github/sft-fraction/exp2","Zapfino","Zapfino","no","mono","no","24","no","white","no","yes","800","legacy","43","43","2","/Users/tom/github/sft-fraction/exp2/data/subject-2a.csv","legacy","#757575","low","3","Jazzy James","3.1.9","0","a","NA","space","space","space","a","space","903","NA","115152","12630","5829","903","24077","2","legacy","1024","2","48000","-16","experiment","2","even","absent","794138","794138","NA","854310","1384","135070","856918","857435","1420","116591","129239","857435","858346","769992","856902","Fraction component detection task","471","398618","476","yes","1280"
"98.9517819706","98.9517819706","837.020964361","837.020964361","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","2","2","0","476","0","0","476","476","0","0","0","476","476","2","476","Wed May  2 09:04:42 2018","#000000","high","2","The main experiment item","yes","","exp2.osexp","/Users/tom/github/sft-fraction/exp2","mono","Zapfino","no","mono","no","24","no","white","no","yes","800","legacy","44","44","2","/Users/tom/github/sft-fraction/exp2/data/subject-2a.csv","legacy","#757575","low","2","Jazzy James","3.1.9","0","a","NA","space","space","space","a","space","641","NA","115152","12630","5829","641","24077","2","legacy","1024","2","48000","-16","experiment","2","even","absent","794138","794138","NA","854310","1384","135070","858430","858946","1420","116591","129239","858946","859595","769992","858414","Fraction component detection task","472","399259","477","yes","1280"
"98.9539748954","98.9539748954","836.608786611","836.608786611","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","2","2","0","477","0","0","477","477","0","0","0","477","477","2","477","Wed May  2 09:04:42 2018","#000000","high","7","The main experiment item","yes","","exp2.osexp","/Users/tom/github/sft-fraction/exp2","mono","mono","no","mono","no","24","no","white","no","yes","800","legacy","45","45","2","/Users/tom/github/sft-fraction/exp2/data/subject-2a.csv","legacy","#000000","high","8","Jazzy James","3.1.9","0","l","NA","space","space","space","l","space","640","NA","115152","12630","5829","640","24077","2","legacy","1024","2","48000","-16","experiment","2","even","present","794138","794138","NA","854310","1384","135070","859678","860195","1420","116591","129239","860195","860843","769992","859662","Fraction component detection task","473","399899","478","yes","1280"
"98.9561586639","98.9561586639","836.27348643","836.27348643","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","2","2","0","478","0","0","478","478","0","0","0","478","478","2","478","Wed May  2 09:04:42 2018","#000000","high","4","The main experiment item","yes","","exp2.osexp","/Users/tom/github/sft-fraction/exp2","mono","mono","no","mono","no","24","no","white","no","yes","800","legacy","46","46","2","/Users/tom/github/sft-fraction/exp2/data/subject-2a.csv","legacy","#000000","high","4","Jazzy James","3.1.9","0","a","NA","space","space","space","a","space","676","NA","115152","12630","5829","676","24077","2","legacy","1024","2","48000","-16","experiment","2","even","absent","794138","794138","NA","854310","1384","135070","860928","861447","1420","116591","129239","861447","862130","769992","860909","Fraction component detection task","474","400575","479","yes","1280"
"98.9583333333","98.9583333333","835.866666667","835.866666667","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","2","2","0","479","0","0","479","479","0","0","0","479","479","2","479","Wed May  2 09:04:42 2018","#000000","high","2","The main experiment item","yes","","exp2.osexp","/Users/tom/github/sft-fraction/exp2","mono","mono","no","mono","no","24","no","white","no","yes","800","legacy","47","47","2","/Users/tom/github/sft-fraction/exp2/data/subject-2a.csv","legacy","#000000","high","4","Jazzy James","3.1.9","0","a","NA","space","space","space","a","space","641","NA","115152","12630","5829","641","24077","2","legacy","1024","2","48000","-16","experiment","2","even","absent","794138","794138","NA","854310","1384","135070","862214","862730","1420","116591","129239","862730","863378","769992","862198","Fraction component detection task","475","401216","480","yes","1280"
"98.9604989605","98.9604989605","836.765072765","836.765072765","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","2","2","0","480","0","0","480","480","0","0","0","480","480","2","480","Wed May  2 09:04:42 2018","#000000","high","7","The main experiment item","yes","","exp2.osexp","/Users/tom/github/sft-fraction/exp2","mono","Zapfino","no","mono","no","24","no","white","no","yes","800","legacy","48","48","2","/Users/tom/github/sft-fraction/exp2/data/subject-2a.csv","legacy","#757575","low","8","Jazzy James","3.1.9","0","l","NA","space","space","space","l","space","1268","NA","115152","12630","5829","1268","24077","2","legacy","1024","2","48000","-16","experiment","2","even","present","794138","794138","NA","854310","1384","135070","863467","863983","1420","116591","129239","863983","865258","769992","863443","Fraction component detection task","476","402484","481","yes","1280"
"98.9626556017","98.9626556017","836.365145228","836.365145228","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","2","2","0","481","0","0","481","481","0","0","0","481","481","2","481","Wed May  2 09:04:42 2018","#757575","low","6","The main experiment item","yes","","exp2.osexp","/Users/tom/github/sft-fraction/exp2","Zapfino","Zapfino","no","mono","no","24","no","white","no","yes","800","legacy","49","49","2","/Users/tom/github/sft-fraction/exp2/data/subject-2a.csv","legacy","#757575","low","8","Jazzy James","3.1.9","0","l","NA","space","space","space","l","space","644","NA","115152","12630","5829","644","24077","2","legacy","1024","2","48000","-16","experiment","2","even","present","794138","794138","NA","854310","1384","135070","865346","865863","1420","116591","129239","865863","866514","769992","865329","Fraction component detection task","477","403128","482","yes","1280"
"98.9648033126","98.9648033126","836.256728778","836.256728778","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","2","2","0","482","0","0","482","482","0","0","0","482","482","2","482","Wed May  2 09:04:42 2018","#757575","low","3","The main experiment item","yes","","exp2.osexp","/Users/tom/github/sft-fraction/exp2","Zapfino","mono","no","mono","no","24","no","white","no","yes","800","legacy","50","50","2","/Users/tom/github/sft-fraction/exp2/data/subject-2a.csv","legacy","#000000","high","3","Jazzy James","3.1.9","0","a","NA","space","space","space","a","space","784","NA","115152","12630","5829","784","24077","2","legacy","1024","2","48000","-16","experiment","2","even","absent","794138","794138","NA","854310","1384","135070","866603","867123","1420","116591","129239","867123","867914","769992","866585","Fraction component detection task","478","403912","483","yes","1280"
"98.9669421488","98.9669421488","835.958677686","835.958677686","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","2","2","0","483","0","0","483","483","0","0","0","483","483","2","483","Wed May  2 09:04:42 2018","#757575","low","2","The main experiment item","yes","","exp2.osexp","/Users/tom/github/sft-fraction/exp2","Zapfino","mono","no","mono","no","24","no","white","no","yes","800","legacy","51","51","2","/Users/tom/github/sft-fraction/exp2/data/subject-2a.csv","legacy","#000000","high","3","Jazzy James","3.1.9","0","a","NA","space","space","space","a","space","692","NA","115152","12630","5829","692","24077","2","legacy","1024","2","48000","-16","experiment","2","even","absent","794138","794138","NA","854310","1384","135070","868000","868519","1420","116591","129239","868519","869220","769992","867983","Fraction component detection task","479","404604","484","yes","1280"
"98.9690721649","98.9690721649","835.641237113","835.641237113","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","2","2","0","484","0","0","484","484","0","0","0","484","484","2","484","Wed May  2 09:04:42 2018","#757575","low","3","The main experiment item","yes","","exp2.osexp","/Users/tom/github/sft-fraction/exp2","Zapfino","Zapfino","no","mono","no","24","no","white","no","yes","800","legacy","52","52","2","/Users/tom/github/sft-fraction/exp2/data/subject-2a.csv","legacy","#757575","low","3","Jazzy James","3.1.9","0","a","NA","space","space","space","a","space","682","NA","115152","12630","5829","682","24077","2","legacy","1024","2","48000","-16","experiment","2","even","absent","794138","794138","NA","854310","1384","135070","869309","869825","1420","116591","129239","869825","870517","769992","869290","Fraction component detection task","480","405286","485","yes","1280"
"98.9711934156","98.9711934156","835.87037037","835.87037037","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","2","2","0","485","0","0","485","485","0","0","0","485","485","2","485","Wed May  2 09:04:42 2018","#757575","low","4","The main experiment item","yes","","exp2.osexp","/Users/tom/github/sft-fraction/exp2","Zapfino","Zapfino","no","mono","no","24","no","white","no","yes","800","legacy","53","53","2","/Users/tom/github/sft-fraction/exp2/data/subject-2a.csv","legacy","#757575","low","4","Jazzy James","3.1.9","0","a","NA","space","space","space","a","space","947","NA","115152","12630","5829","947","24077","2","legacy","1024","2","48000","-16","experiment","2","even","absent","794138","794138","NA","854310","1384","135070","870609","871127","1420","116591","129239","871127","872082","769992","870588","Fraction component detection task","481","406233","486","yes","1280"
"98.9733059548","98.9733059548","836.911704312","836.911704312","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","2","2","0","486","0","0","486","486","0","0","0","486","486","2","486","Wed May  2 09:04:42 2018","#757575","low","2","The main experiment item","yes","","exp2.osexp","/Users/tom/github/sft-fraction/exp2","Zapfino","mono","no","mono","no","24","no","white","no","yes","800","legacy","54","54","2","/Users/tom/github/sft-fraction/exp2/data/subject-2a.csv","legacy","#000000","high","3","Jazzy James","3.1.9","0","a","NA","space","space","space","a","space","1343","NA","115152","12630","5829","1343","24077","2","legacy","1024","2","48000","-16","experiment","2","even","absent","794138","794138","NA","854310","1384","135070","872167","872683","1420","116591","129239","872683","874034","769992","872151","Fraction component detection task","482","407576","487","yes","1280"
"98.9754098361","98.9754098361","836.668032787","836.668032787","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","2","2","0","487","0","0","487","487","0","0","0","487","487","2","487","Wed May  2 09:04:42 2018","#757575","low","8","The main experiment item","yes","","exp2.osexp","/Users/tom/github/sft-fraction/exp2","Zapfino","mono","no","mono","no","24","no","white","no","yes","800","legacy","55","55","2","/Users/tom/github/sft-fraction/exp2/data/subject-2a.csv","legacy","#000000","high","2","Jazzy James","3.1.9","0","l","NA","space","space","space","l","space","718","NA","115152","12630","5829","718","24077","2","legacy","1024","2","48000","-16","experiment","2","even","present","794138","794138","NA","854310","1384","135070","874117","874638","1420","116591","129239","874638","875364","769992","874100","Fraction component detection task","483","408294","488","yes","1280"
"98.9775051125","98.9775051125","836.609406953","836.609406953","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","2","2","0","488","0","0","488","488","0","0","0","488","488","2","488","Wed May  2 09:04:42 2018","#000000","high","4","The main experiment item","yes","","exp2.osexp","/Users/tom/github/sft-fraction/exp2","mono","Zapfino","no","mono","no","24","no","white","no","yes","800","legacy","56","56","2","/Users/tom/github/sft-fraction/exp2/data/subject-2a.csv","legacy","#757575","low","2","Jazzy James","3.1.9","0","a","NA","space","space","space","a","space","808","NA","115152","12630","5829","808","24077","2","legacy","1024","2","48000","-16","experiment","2","even","absent","794138","794138","NA","854310","1384","135070","875453","875970","1420","116591","129239","875971","876787","769992","875434","Fraction component detection task","484","409102","489","yes","1280"
"98.9795918367","98.9795918367","839.2","839.2","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","2","2","0","489","0","0","489","489","0","0","0","489","489","2","489","Wed May  2 09:04:42 2018","#000000","high","3","The main experiment item","yes","","exp2.osexp","/Users/tom/github/sft-fraction/exp2","mono","Zapfino","no","mono","no","24","no","white","no","yes","800","legacy","57","57","2","/Users/tom/github/sft-fraction/exp2/data/subject-2a.csv","legacy","#757575","low","4","Jazzy James","3.1.9","0","a","NA","space","space","space","a","space","2106","NA","115152","12630","5829","2106","24077","2","legacy","1024","2","48000","-16","experiment","2","even","absent","794138","794138","NA","854310","1384","135070","876873","877393","1420","116591","129239","877394","879508","769992","876857","Fraction component detection task","485","411208","490","yes","1280"
"98.9816700611","98.9816700611","838.873727088","838.873727088","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","2","2","0","490","0","0","490","490","0","0","0","490","490","2","490","Wed May  2 09:04:42 2018","#757575","low","8","The main experiment item","yes","","exp2.osexp","/Users/tom/github/sft-fraction/exp2","Zapfino","Zapfino","no","mono","no","24","no","white","no","yes","800","legacy","58","58","2","/Users/tom/github/sft-fraction/exp2/data/subject-2a.csv","legacy","#757575","low","3","Jazzy James","3.1.9","0","l","NA","space","space","space","l","space","679","NA","115152","12630","5829","679","24077","2","legacy","1024","2","48000","-16","experiment","2","even","present","794138","794138","NA","854310","1384","135070","879599","880117","1420","116591","129239","880117","880803","769992","879581","Fraction component detection task","486","411887","491","yes","1280"
"98.9837398374","98.9837398374","838.294715447","838.294715447","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","2","2","0","491","0","0","491","491","0","0","0","491","491","2","491","Wed May  2 09:04:42 2018","#000000","high","2","The main experiment item","yes","","exp2.osexp","/Users/tom/github/sft-fraction/exp2","mono","Zapfino","no","mono","no","24","no","white","no","yes","800","legacy","59","59","2","/Users/tom/github/sft-fraction/exp2/data/subject-2a.csv","legacy","#757575","low","7","Jazzy James","3.1.9","0","l","NA","space","space","space","l","space","554","NA","115152","12630","5829","554","24077","2","legacy","1024","2","48000","-16","experiment","2","even","present","794138","794138","NA","854310","1384","135070","880890","881410","1420","116591","129239","881410","881971","769992","880870","Fraction component detection task","487","412441","492","yes","1280"
"98.985801217","98.985801217","837.949290061","837.949290061","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","2","2","0","492","0","0","492","492","0","0","0","492","492","2","492","Wed May  2 09:04:42 2018","#757575","low","4","The main experiment item","yes","","exp2.osexp","/Users/tom/github/sft-fraction/exp2","Zapfino","mono","no","mono","no","24","no","white","no","yes","800","legacy","60","60","2","/Users/tom/github/sft-fraction/exp2/data/subject-2a.csv","legacy","#000000","high","7","Jazzy James","3.1.9","0","l","NA","space","space","space","l","space","668","NA","115152","12630","5829","668","24077","2","legacy","1024","2","48000","-16","experiment","2","even","present","794138","794138","NA","854310","1384","135070","882058","882575","1420","116591","129239","882576","883252","769992","882041","Fraction component detection task","488","413109","493","yes","1280"
"98.987854251","98.987854251","838.05465587","838.05465587","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","2","2","0","493","0","0","493","493","0","0","0","493","493","2","493","Wed May  2 09:04:42 2018","#757575","low","8","The main experiment item","yes","","exp2.osexp","/Users/tom/github/sft-fraction/exp2","Zapfino","Zapfino","no","mono","no","24","no","white","no","yes","800","legacy","61","61","2","/Users/tom/github/sft-fraction/exp2/data/subject-2a.csv","legacy","#757575","low","6","Jazzy James","3.1.9","0","l","NA","space","space","space","l","space","890","NA","115152","12630","5829","890","24077","2","legacy","1024","2","48000","-16","experiment","2","even","present","794138","794138","NA","854310","1384","135070","883338","883858","1420","116591","129239","883858","884755","769992","883322","Fraction component detection task","489","413999","494","yes","1280"
"98.9898989899","98.9898989899","837.666666667","837.666666667","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","2","2","0","494","0","0","494","494","0","0","0","494","494","2","494","Wed May  2 09:04:42 2018","#757575","low","3","The main experiment item","yes","","exp2.osexp","/Users/tom/github/sft-fraction/exp2","Zapfino","mono","no","mono","no","24","no","white","no","yes","800","legacy","62","62","2","/Users/tom/github/sft-fraction/exp2/data/subject-2a.csv","legacy","#000000","high","2","Jazzy James","3.1.9","0","a","NA","space","space","space","a","space","646","NA","115152","12630","5829","646","24077","2","legacy","1024","2","48000","-16","experiment","2","even","absent","794138","794138","NA","854310","1384","135070","884839","885357","1420","116591","129239","885357","886011","769992","884823","Fraction component detection task","490","414645","495","yes","1280"
"98.9919354839","98.9919354839","837.633064516","837.633064516","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","2","2","0","495","0","0","495","495","0","0","0","495","495","2","495","Wed May  2 09:04:42 2018","#757575","low","7","The main experiment item","yes","","exp2.osexp","/Users/tom/github/sft-fraction/exp2","Zapfino","Zapfino","no","mono","no","24","no","white","no","yes","800","legacy","63","63","2","/Users/tom/github/sft-fraction/exp2/data/subject-2a.csv","legacy","#757575","low","7","Jazzy James","3.1.9","0","l","NA","space","space","space","l","space","821","NA","115152","12630","5829","821","24077","2","legacy","1024","2","48000","-16","experiment","2","even","present","794138","794138","NA","854310","1384","135070","886097","886615","1420","116591","129239","886615","887445","769992","886081","Fraction component detection task","491","415466","496","yes","1280"
"98.9939637827","98.9939637827","838.014084507","838.014084507","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","2","2","0","496","0","0","496","496","0","0","0","496","496","2","496","Wed May  2 09:04:42 2018","#000000","high","4","The main experiment item","yes","","exp2.osexp","/Users/tom/github/sft-fraction/exp2","mono","mono","no","mono","no","24","no","white","no","yes","800","legacy","64","64","2","/Users/tom/github/sft-fraction/exp2/data/subject-2a.csv","legacy","#000000","high","4","Jazzy James","3.1.9","0","a","NA","space","space","space","a","space","1027","NA","115152","12630","5829","1027","24077","2","legacy","1024","2","48000","-16","experiment","2","even","absent","794138","794138","NA","854310","1384","135070","887531","888047","1420","116591","129239","888048","889083","769992","887514","Fraction component detection task","492","416493","497","yes","1280"
"98.9959839357","98.9959839357","837.59437751","837.59437751","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","a","2","2","0","497","0","0","497","497","0","0","0","497","497","2","497","Wed May  2 09:04:42 2018","#757575","low","2","The main experiment item","yes","","exp2.osexp","/Users/tom/github/sft-fraction/exp2","Zapfino","Zapfino","no","mono","no","24","no","white","no","yes","800","legacy","65","65","2","/Users/tom/github/sft-fraction/exp2/data/subject-2a.csv","legacy","#757575","low","3","Jazzy James","3.1.9","0","a","NA","space","space","space","a","space","629","NA","115152","12630","5829","629","24077","2","legacy","1024","2","48000","-16","experiment","2","even","absent","794138","794138","NA","854310","1384","135070","889171","889687","1420","116591","129239","889687","890325","769992","889154","Fraction component detection task","493","417122","498","yes","1280"
"98.997995992","98.997995992","837.432865731","837.432865731","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","2","2","0","498","0","0","498","498","0","0","0","498","498","2","498","Wed May  2 09:04:42 2018","#757575","low","7","The main experiment item","yes","","exp2.osexp","/Users/tom/github/sft-fraction/exp2","Zapfino","Zapfino","no","mono","no","24","no","white","no","yes","800","legacy","66","66","2","/Users/tom/github/sft-fraction/exp2/data/subject-2a.csv","legacy","#757575","low","3","Jazzy James","3.1.9","0","l","NA","space","space","space","l","space","757","NA","115152","12630","5829","757","24077","2","legacy","1024","2","48000","-16","experiment","2","even","present","794138","794138","NA","854310","1384","135070","890410","890927","1420","116591","129239","890927","891692","769992","890394","Fraction component detection task","494","417879","499","yes","1280"
"99","99","837.056","837.056","#808080","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","l","2","2","0","499","0","0","499","499","0","0","0","499","499","2","499","Wed May  2 09:04:42 2018","#000000","high","7","The main experiment item","yes","","exp2.osexp","/Users/tom/github/sft-fraction/exp2","mono","mono","no","mono","no","24","no","white","no","yes","800","legacy","67","67","2","/Users/tom/github/sft-fraction/exp2/data/subject-2a.csv","legacy","#000000","high","2","Jazzy James","3.1.9","0","l","NA","space","space","space","l","space","649","NA","115152","12630","5829","649","24077","2","legacy","1024","2","48000","-16","experiment","2","even","present","794138","794138","NA","854310","1384","135070","891775","892291","1420","116591","129239","892291","892948","769992","891759","Fraction component detection task","495","418528","500","yes","1280"
